-22.4043302669,-14.9563241599
-22.3667516236,-14.9518487009
-22.3292932999,-14.9472728262
-22.2919560094,-14.9425973471
-22.2547404595,-14.9378230797
-22.2176473514,-14.9329508453
-22.1806773803,-14.9279814701
-22.1438312348,-14.9229157852
-22.1071095977,-14.9177546266
-22.0705131453,-14.9124988349
-22.0340425478,-14.9071492557
-21.997698469,-14.901706739
-21.9614815666,-14.8961721393
-21.9253924918,-14.8905463158
-21.8894318899,-14.8848301321
-21.8536003995,-14.8790244559
-21.8178986531,-14.8731301595
-21.7823272768,-14.8671481194
-21.7468868906,-14.8610792161
-21.7115781079,-14.8549243343
-21.6764015358,-14.8486843628
-21.6413577753,-14.8423601941
-21.6064474207,-14.8359527249
-21.5716710603,-14.8294628555
-21.5370292756,-14.8228914901
-21.5025226422,-14.8162395366
-21.4681517291,-14.8095079064
-21.4339170988,-14.8026975146
-21.3998193077,-14.7958092798
-21.3658589056,-14.7888441238
-21.3320364359,-14.781802972
-21.2983524357,-14.774686753
-21.2648074357,-14.7674963988
-21.2314019602,-14.7602328442
-21.198136527,-14.7528970275
-21.1650116477,-14.7454898898
-21.1320278272,-14.7380123752
-21.0991855642,-14.7304654307
-21.066485351,-14.7228500062
-21.0339276735,-14.7151670543
-21.001513011,-14.7074175303
-20.9692418365,-14.6996023922
-20.9371146168,-14.6917226005
-20.905131812,-14.6837791184
-20.873293876,-14.6757729113
-20.8416012562,-14.667704947
-20.8100543936,-14.6595761957
-20.778653723,-14.65138763
-20.7473996725,-14.6431402243
-20.716292664,-14.6348349555
-20.6853331131,-14.6264728024
-20.6545214289,-14.6180547457
-20.6238580142,-14.6095817681
-20.5933432654,-14.6010548543
-20.5629775726,-14.5924749906
-20.5327613195,-14.5838431651
-20.5026948835,-14.5751603677
-20.4727786357,-14.5664275897
-20.4430129409,-14.557645824
-20.4133981574,-14.5488160652
-20.3839346375,-14.5399393089
-20.354622727,-14.5310165526
-20.3254627655,-14.5220487946
-20.2964550864,-14.5130370346
-20.2676000166,-14.5039822737
-20.2388978771,-14.4948855138
-20.2103489823,-14.485747758
-20.1819536409,-14.4765700102
-20.1537121548,-14.4673532756
-20.1256248202,-14.4580985599
-20.0976919268,-14.4488068697
-20.0699137583,-14.4394792125
-20.0422905923,-14.4301165962
-20.0148227002,-14.4207200296
-19.9875103473,-14.4112905219
-19.9603537927,-14.4018290828
-19.9333532897,-14.3923367224
-19.9065090854,-14.3828144515
-19.8798214207,-14.3732632807
-19.8532905307,-14.3636842212
-19.8269166445,-14.3540782844
-19.8006999851,-14.3444464818
-19.7746407696,-14.3347898248
-19.7487392093,-14.3251093252
-19.7229955093,-14.3154059943
-19.6974098691,-14.3056808438
-19.6719824821,-14.2959348849
-19.646713536,-14.2861691288
-19.6216032126,-14.2763845863
-19.5966516881,-14.2665822679
-19.5718591326,-14.2567631838
-19.5472257107,-14.2469283437
-19.5227515812,-14.2370787569
-19.4984368972,-14.2272154321
-19.4742818061,-14.2173393774
-19.4502864498,-14.2074516002
-19.4264509644,-14.1975531073
-19.4027754806,-14.1876449047
-19.3792601233,-14.1777279975
-19.3559050121,-14.1678033901
-19.3327102611,-14.1578720858
-19.3096759787,-14.147935087
-19.2868022681,-14.1379933951
-19.2640892271,-14.1280480104
-19.2415369478,-14.118099932
-19.2191455175,-14.1081501578
-19.1969150176,-14.0981996847
-19.1748455247,-14.088249508
-19.1529371099,-14.0783006218
-19.1311898391,-14.0683540189
-19.1096037732,-14.0584106904
-19.0881789678,-14.0484716262
-19.0669154734,-14.0385378144
-19.0458133355,-14.0286102416
-19.0248725946,-14.0186898929
