"(2.4395574779232558, 14.80028916311802)","(-29.0732181381388, 16.8435438876279)","(-56.7377569202356, -4.98944210497888)","(-38.0, -7.8)","(-34.9207768055754, -16.9578719182219)","(-16.1568773080657, -19.5882418029457)","(-9.60286662383839, -49.8336473406369)"
"(2.3465169756034641, 14.815325108927066)","(-29.1650832705245, 16.8766273249390)","(-56.7480969151688, -5.05926430633231)","(-38.0, -7.8)","(-34.9448329591235, -17.0526630898729)","(-16.1715837856984, -19.6154517186110)","(-9.50870929572841, -49.8370617968194)"
"(2.2533838368113561, 14.82977617106871)","(-29.2570159457341, 16.9093488294925)","(-56.7581707817200, -5.12908274053141)","(-38.0, -7.8)","(-34.9688519676974, -17.1477981102745)","(-16.1864945022833, -19.6429570479966)","(-9.41481814439892, -49.8403743463755)"
"(2.1601617382837817, 14.843641779039764)","(-29.3490121073022, 16.9417076660260)","(-56.7679785775199, -5.19889442796807)","(-38.0, -7.8)","(-34.9928344260737, -17.2432719835646)","(-16.2016108309609, -19.6707574895090)","(-9.32120217752436, -49.8435861429528)"
"(2.0668543602695695, 14.856921385449768)","(-29.4410676893581, 16.9737031437075)","(-56.7775203930274, -5.26869638870703)","(-38.0, -7.8)","(-35.0167810199531, -17.3390797900383)","(-16.2169341674096, -19.6988527460694)","(-9.22787027692318, -49.8466984091192)"
"(1.9734653863842384, 14.869614466042599)","(-29.5331786167202, 17.0053346160523)","(-56.7867963514571, -5.33848564254107)","(-38.0, -7.8)","(-35.0406925242169, -17.4352166824909)","(-16.2324659299723, -19.7272425249844)","(-9.13483120514434, -49.8497124353567)"
"(1.8799985034645639, 14.881720519717168)","(-29.6253408049906, 17.0366014808415)","(-56.7958066087091, -5.40825920904628)","(-38.0, -7.8)","(-35.0645698012932, -17.5316778827544)","(-16.2482075597867, -19.7559265378092)","(-9.04209361169413, -49.8526295790971)"
"(1.7864574014230454, 14.893239068547205)","(-29.7175501606472, 17.0675031800400)","(-56.8045513532966, -5.47801410763640)","(-38.0, -7.8)","(-35.0884137996205, -17.6284586784260)","(-16.2641605209160, -19.7849045002080)","(-8.94966603890738, -49.8554512637942)"
"(1.6928457731022239, 14.904169657800125)","(-29.8098025811322, 17.0980391997174)","(-56.8130308062780, -5.54774735761358)","(-38.0, -7.8)","(-35.1122255522059, -17.7255544197591)","(-16.2803263004825, -19.8141761318077)","(-8.85755692751136, -49.8581789780338)"
"(1.5991673141289, 14.914511855954984)","(-29.9020939549404, 17.1282090699689)","(-56.8212452211880, -5.61745597821951)","(-38.0, -7.8)","(-35.1360061752695, -17.8229605167206)","(-16.2967064088019, -19.8437411560475)","(-8.76577462187860, -49.8608142746757)"
"(1.5054257227682237, 14.924265254719502)","(-29.9944201617048, 17.1580123648373)","(-56.8291948839700, -5.68713698868579)","(-38.0, -7.8)","(-35.1597568669742, -17.9206724361998)","(-16.3133023795206, -19.8735993000224)","(-8.67432737499949, -49.8633587700260)"
"(1.4116246997777175, 14.9334294690462)","(-30.0867770722791, 17.1874487022362)","(-56.8368801129098, -5.75678740828039)","(-38.0, -7.8)","(-35.1834789062310, -18.0186856993525)","(-16.3301157697532, -19.9037502943225)","(-8.58322335319502, -49.8658141430403)"
"(1.3177679482611497, 14.942004137147588)","(-30.1791605488211, 17.2165177438743)","(-56.8443012585709, -5.82640425635713)","(-38.0, -7.8)","(-35.2071736515768, -18.1169958790845)","(-16.3471481602234, -19.9341938728658)","(-8.49247064056881, -49.8681821345492)"
"(1.2238591735223645, 14.949988920510448)","(-30.2715664448710, 17.2452191951807)","(-56.8514587037290, -5.89598455239903)","(-38.0, -7.8)","(-35.2308425401234, -18.2155985976542)","(-16.3644011554049, -19.9649297727265)","(-8.40207724323673, -49.8704645465117)"
"(1.1299020829189912, 14.95738350390921)","(-30.3639906054282, 17.2735528052309)","(-56.8583528633097, -5.96552531606397)","(-38.0, -7.8)","(-35.2544870865678, -18.3144895243904)","(-16.3818763836651, -19.9959577339574)","(-8.31205109333312, -49.8726632412901)"
"(1.03590038571609, 14.964187595418379)","(-30.4564288670280, 17.3015183666743)","(-56.8649841843257, -6.03502356722693)","(-38.0, -7.8)","(-35.2781088822643, -18.4136643735214)","(-16.3995754974097, -20.0272774994073)","(-8.22240005280648, -49.8747801409440)"
"(0.94185779293970295, 14.970400926424073)","(-30.5488770578151, 17.3291157156621)","(-56.8713531458156, -6.10447632602322)","(-38.0, -7.8)","(-35.3017095943553, -18.5131189021051)","(-16.4175001732295, -20.0588888145321)","(-8.13313191702694, -49.8768172265461)"
"(0.84777801723036927, 14.976023251634626)","(-30.6413309976129, 17.3563447317769)","(-56.8774602587836, -6.17388061288650)","(-38.0, -7.8)","(-35.3252909649525, -18.6128489080489)","(-16.4356521120475, -20.0907914272015)","(-8.04425441821281, -49.8787765375152)"
"(0.75366477269654397, 14.981054349090263)","(-30.7337864979948, 17.3832053379623)","(-56.8833060661399, -6.24323344859003)","(-38.0, -7.8)","(-35.3488548103724, -18.7128502282262)","(-16.4540330392689, -20.1229850874980)","(-7.95577522867969, -49.8806601709639)"
"(0.65952177476797347, 14.98549402017187)","(-30.8262393623506, 17.4096975004542)","(-56.8888911426420, -6.31253185428341)","(-38.0, -7.8)","(-35.3724030204164, -18.8131187366716)","(-16.4726447049317, -20.1554695475125)","(-7.86770196393063, -49.8824702810619)"
"(0.56535274004902036, 14.989342089608838)","(-30.9186853859513, 17.4358212287128)","(-56.8942160948382, -6.38177285152913)","(-38.0, -7.8)","(-35.3959375576978, -18.9136503428525)","(-16.4914888838584, -20.1882445611323)","(-7.78004218560197, -49.8842090784164)"
"(0.47116138617192593, 14.992598405485975)","(-31.0111203560116, 17.4615765753552)","(-56.8992815610097, -6.45095346233692)","(-38.0, -7.8)","(-35.4194604570098, -19.0144409900167)","(-16.5105673758095, -20.2213098838243)","(-7.69280340425674, -49.8858788294596)"
"(0.37695143165006295, 14.995262839249499)","(-31.1035400517517, 17.4869636360892)","(-56.9040882111159, -6.52007070919862)","(-38.0, -7.8)","(-35.4429738247346, -19.1154866536073)","(-16.5298820056384, -20.2546652724112)","(-7.60599308204926, -49.8874818558513)"
"(0.28272659573112263, 14.997335285712134)","(-31.1959402444558, 17.5119825496479)","(-56.9086367467390, -6.58912161511950)","(-38.0, -7.8)","(-35.4664798382897, -19.2167833397399)","(-16.5494346234468, -20.2883104848426)","(-7.51961863526325, -49.8890205338922)"
"(0.18849059825029163, 14.998815663057242)","(-31.2883166975279, 17.5366334977243)","(-56.9129279010307, -6.65810320364971)","(-38.0, -7.8)","(-35.4899807456091, -19.3183270837403)","(-16.5692271047415, -20.3222452799594)","(-7.43368743673008, -49.8904972939449)"
"(0.094247159483385981, 14.999703912842056)","(-31.3806651665464, 17.5609167049088)","(-56.9169624386584, -6.72701249891235)","(-38.0, -7.8)","(-35.5134788646589, -19.4201139487368)","(-16.5892613505928, -20.3564694172523)","(-7.34820681813674, -49.8919146198650)"
"(9.1848509936051499e-16, 15.0)","(-31.4729813993167, 17.5848324386242)","(-56.9207411557534, -6.79584652563317)","(-38.0, -7.8)","(-35.5369765829841, -19.5221400243068)","(-16.6095392877931, -20.3909826566135)","(-7.26318407222458, -49.8932750484393)"
"(-0.094247159483384149, 14.999703912842056)","(-31.5652611359214, 17.6083810090649)","(-56.9242648798595, -6.86460230916651)","(-38.0, -7.8)","(-35.5604763572856, -19.6244014251692)","(-16.6300628690167, -20.4257847580827)","(-7.17862645489234, -49.8945811688309)"
"(-0.1884905982502898, 14.998815663057242)","(-31.6575001087663, 17.6315627691338)","(-56.9275344698825, -6.93327687551896)","(-38.0, -7.8)","(-35.5839807130243, -19.7268942899216)","(-16.6508340729808, -20.4608754815855)","(-7.09454118720585, -49.8958356220317)"
"(-0.2827265957311208, 14.997335285712134)","(-31.7496940426289, 17.6543781143822)","(-56.9305508160401, -7.00186725137553)","(-38.0, -7.8)","(-35.6074922440533, -19.8296147798242)","(-16.6718549046068, -20.4962545866673)","(-7.01093545731346, -49.8970411003181)"
"(-0.37695143165006112, 14.995262839249499)","(-31.8418386546987, 17.6768274829487)","(-56.9333148398127, -7.07037046411911)","(-38.0, -7.8)","(-35.6310136122740, -19.9325590776176)","(-16.6931273951826, -20.5319218322173)","(-6.92781642228441, -49.8982003467136)"
"(-0.47116138617192416, 14.992598405485975)","(-31.9339296546205, 17.6989113554991)","(-56.9358274938958, -7.13878354185292)","(-38.0, -7.8)","(-35.6545475473166, -20.0357233863793)","(-16.7146536025249, -20.5678769761894)","(-6.84519120986771, -49.8993161544549)"
"(-0.56535274004901859, 14.989342089608838)","(-32.0259627445321, 17.7206302551676)","(-56.9380897621516, -7.20710351341850)","(-38.0, -7.8)","(-35.6780968462420, -20.1391039284155)","(-16.7364356111435, -20.6041197753131)","(-6.76306692017030, -49.9003913664608)"
"(-0.65952177476797158, 14.98549402017187)","(-32.1179336191011, 17.7419847474974)","(-56.9401026595617, -7.27532740841363)","(-38.0, -7.8)","(-35.7016643732663, -20.2426969441840)","(-16.7584755324040, -20.6406499847995)","(-6.68145062727160, -49.9014288748035)"
"(-0.75366477269654208, 14.981054349090263)","(-32.2098379655585, 17.7629754403826)","(-56.9418672321832, -7.34345225720758)","(-38.0, -7.8)","(-35.7252530595025, -20.3464986912403)","(-16.7807755046925, -20.6774673580389)","(-6.60034938077428, -49.9024316201865)"
"(-0.8477780172303675, 14.976023251634626)","(-32.3016714637317, 17.7836029840099)","(-56.9433845570994, -7.41147509095640)","(-38.0, -7.8)","(-35.7488659027250, -20.4505054432248)","(-16.8033376935801, -20.7145716462920)","(-6.51977020727707, -49.9034025914157)"
"(-0.94185779293970107, 14.970400926424073)","(-32.3934297860728, 17.8038680708013)","(-56.9446557423779, -7.47939294161453)","(-38.0, -7.8)","(-35.7725059671463, -20.5547134888581)","(-16.8261642919866, -20.7519625983736)","(-6.43972011180916, -49.9043448248817)"
"(-1.0359003857160882, 14.964187595418379)","(-32.4851085976865, 17.8237714353563)","(-56.9456819270244, -7.54720284194690)","(-38.0, -7.8)","(-35.7961763832168, -20.6591191309740)","(-16.8492575203460, -20.7896399603289)","(-6.36020607919160, -49.9052614040347)"
"(-1.1299020829189894, 14.95738350390921)","(-32.5767035563543, 17.8433138543955)","(-56.9464642809394, -7.61490182553722)","(-38.0, -7.8)","(-35.8198803474330, -20.7637186855637)","(-16.8726196267703, -20.8276034751016)","(-6.28123507535322, -49.9061554588639)"
"(-1.2238591735223627, 14.949988920510448)","(-32.6682103125567, 17.8624961467034)","(-56.9470040048744, -7.68248692679602)","(-38.0, -7.8)","(-35.8436211221669, -20.8685084808452)","(-16.8962528872141, -20.8658528821960)","(-6.20281404859756, -49.9070301653768)"
"(-1.317767948261148, 14.942004137147588)","(-32.7596245094933, 17.8813191730719)","(-56.9473023303897, -7.74995518096716)","(-38.0, -7.8)","(-35.8674020355044, -20.9734848563489)","(-16.9201596056383, -20.9043879173294)","(-6.12494993081570, -49.9078887450740)"
"(-1.4116246997777158, 14.9334294690462)","(-32.8509417831006, 17.8997838362440)","(-56.9473605198113, -7.81730362413157)","(-38.0, -7.8)","(-35.8912264810999, -21.0786441620191)","(-16.9443421141741, -20.9432083120777)","(-6.04764963866125, -49.9087344644277)"
"(-1.5054257227682251, 14.924265254719502)","(-32.9421577620656, 17.9178910808576)","(-56.9471798661882, -7.88452929320965)","(-38.0, -7.8)","(-35.9150979180396, -21.1839827573326)","(-16.9688027732856, -20.9823137935134)","(-5.97092007467418, -49.9095706343537)"
"(-1.599167314128898, 14.914511855954984)","(-33.0332680678394, 17.9356418933888)","(-56.9467616932536, -7.95162922596219)","(-38.0, -7.8)","(-35.9390198707208, -21.2894970104249)","(-16.9935439719324, -21.0217040838340)","(-5.89476812837855, -49.9104006096883)"
"(-1.6928457731022255, 14.904169657800125)","(-33.1242683146462, 17.9530373020956)","(-56.9461073553793, -8.01860046098941)","(-38.0, -7.8)","(-35.9629959287352, -21.3951832972390)","(-17.0185681277306, -21.0613788999837)","(-5.81920067731922, -49.9112277886526)"
"(-1.786457401423047, 14.893239068547205)","(-33.2151541094906, 17.9700783769620)","(-56.9452182375385, -8.08544003772764)","(-38.0, -7.8)","(-35.9870297467693, -21.5010380006733)","(-17.0438776871144, -21.1013379532659)","(-5.74422458808754, -49.9120556123250)"
"(-1.8799985034645657, 14.881720519717167)","(-33.3059210521628, 17.9867662296412)","(-56.9440957552632, -8.15214499644482)","(-38.0, -7.8)","(-36.0111250445073, -21.6070575097479)","(-17.0694751254943, -21.1415809489472)","(-5.66984671729137, -49.9128875641020)"
"(-1.9734653863842369, 14.869614466042599)","(-33.3965647352402, 18.0031020133987)","(-56.9427413546036, -8.21871237823404)","(-38.0, -7.8)","(-36.0352856065473, -21.7132382187765)","(-17.0953629474159, -21.1821075858529)","(-5.59607391250300, -49.9137271691603)"
"(-2.0668543602695708, 14.856921385449768)","(-33.4870807440861, 18.0190869230554)","(-56.9411565120892, -8.28513922500419)","(-38.0, -7.8)","(-36.0595152823212, -21.8195765265419)","(-17.1215436867167, -21.2229175559538)","(-5.52291301317581, -49.9145779939133)"
"(-2.1601617382837834, 14.843641779039764)","(-33.5774646568479, 18.0347221949311)","(-56.9393427346873, -8.35142257947030)","(-38.0, -7.8)","(-36.0838179860253, -21.9260688354856)","(-17.1480199066809, -21.2640105439440)","(-5.45037085152535, -49.9154436454624)"
"(-2.253383836811357, 14.829776171068708)","(-33.6677120444499, 18.0500091067853)","(-56.9373015597632, -8.41755948514077)","(-38.0, -7.8)","(-36.1081976965546, -22.0327115508973)","(-17.1747942001929, -21.3053862268095)","(-5.37845425338455, -49.9163277710457)"
"(-2.3465169756034654, 14.815325108927064)","(-33.7578184705848, 18.0649489777611)","(-56.9350345550417, -8.48354698630245)","(-38.0, -7.8)","(-36.1326584574443, -22.1395010801078)","(-17.2018691898891, -21.3470442733878)","(-5.30717003903755, -49.9172340574808)"
"(-2.4395574779232536, 14.80028916311802)","(-33.8477794917025, 18.0795431683244)","(-56.9325433185648, -8.54938212800509)","(-38.0, -7.8)","(-36.1572043768156, -22.2464338316909)","(-17.2292475283065, -21.3889843439180)","(-5.23652502401546, -49.9181662306008)"
"(-2.5325016706910084, 14.784668927234971)","(-33.9375906569959, 18.0937930802068)","(-56.9298294786538, -8.61506195604177)","(-38.0, -7.8)","(-36.1818396273264, -22.3535062146621)","(-17.2569318980300, -21.4312060895817)","(-5.16652601987931, -49.9191280546873)"
"(-2.6253458846291422, 14.76846501793808)","(-34.0272475083834, 18.1077001563444)","(-56.9268946938693, -8.68058351692913)","(-38.0, -7.8)","(-36.2065684461273, -22.4607146376819)","(-17.2849250118375, -21.4737091520339)","(-5.09717983497437, -49.9201233318952)"
"(-2.7180864544070626, 14.751678074929945)","(-34.1167455804894, 18.1212658808177)","(-56.9237406529690, -8.74594385788402)","(-38.0, -7.8)","(-36.2313951348187, -22.5680555082611)","(-17.3132296128403, -21.5164931629240)","(-5.02849327515904, -49.9211559016722)"
"(-2.8107197187858723, 14.734308760930329)","(-34.2060804006217, 18.1344917787904)","(-56.9203690748702, -8.81114002679926)","(-38.0, -7.8)","(-36.2563240594125, -22.6755252319623)","(-17.3418484746231, -21.5595577434081)","(-4.96047314451911, -49.9222296401716)"
"(-2.9032420207629044, 14.716357761650011)","(-34.2952474887450, 18.1473794164467)","(-56.9167817086077, -8.87616907221572)","(-38.0, -7.8)","(-36.2813596502959, -22.7831202116043)","(-17.3707844013794, -21.6029025036490)","(-4.89312624605484, -49.9233484596581)"
"(-2.9956497077161033, 14.697825785763703)","(-34.3842423574537, 18.1599304009287)","(-56.9129803332930, -8.94102804329402)","(-38.0, -7.8)","(-36.3065064021960, -22.8908368464649)","(-17.4000402280432, -21.6465270423081)","(-4.82645938235028, -49.9245163079045)"
"(-3.0879391315482154, 14.678713564882083)","(-34.4730605119390, 18.1721463802715)","(-56.9089667580742, -9.00571398978242)","(-38.0, -7.8)","(-36.3317688741469, -22.9986715314783)","(-17.4296188204182, -21.6904309460260)","(-4.76047935622657, -49.9257371675852)"
"(-3.1801066488308156, 14.659021853522901)","(-34.5616974499558, 18.1840290433384)","(-56.9047428220938, -9.07022396198330)","(-38.0, -7.8)","(-36.3571516894574, -23.1066206564346)","(-17.4595230753026, -21.7346137888923)","(-4.69519297137181, -49.9270150556565)"
"(-3.2721486209481352, 14.638751429081211)","(-34.6501486617843, 18.1955801197539)","(-56.9003103944476, -9.13455501071731)","(-38.0, -7.8)","(-36.3826595356771, -23.2146806051715)","(-17.4897559206097, -21.7790751319050)","(-4.63060703295691, -49.9283540227318)"
"(-3.3640614142407155, 14.617903091798659)","(-34.7384096301897, 18.2068013798363)","(-56.8956713741423, -9.19870418728440)","(-38.0, -7.8)","(-36.4082971645651, -23.3228477547634)","(-17.5203203154839, -21.8238145224197)","(-4.56672834823491, -49.9297581524491)"
"(-3.455841400148854, 14.5964776647319)","(-34.8264758303795, 18.2176946345276)","(-56.8908276900505, -9.26266854342425)","(-38.0, -7.8)","(-36.4340693920550, -23.4311184747117)","(-17.5512192504130, -21.8688314935866)","(-4.50356372711406, -49.9312315608241)"
"(-3.5474849553558663, 14.57447599372011)","(-34.9143427299555, 18.2282617353237)","(-56.8857813008708, -9.32644513127167)","(-38.0, -7.8)","(-36.4599810982200, -23.5394891261164)","(-17.5824557473345, -21.9141255637768)","(-4.44111998273419, -49.9327783956029)"
"(-3.6389884619311084, 14.551898947351589)","(-35.0020057888656, 18.2385045742012)","(-56.8805341950806, -9.39003100331253)","(-38.0, -7.8)","(-36.4860372272355, -23.6479560608572)","(-17.6140328597373, -21.9596962359982)","(-4.37940393200566, -49.9344028355965)"
"(-3.7303483074728194, 14.528747416929468)","(-35.0894604593497, 18.2484250835440)","(-56.8750883908926, -9.45342321233457)","(-38.0, -7.8)","(-36.5122427873398, -23.7565156207572)","(-17.6459536727577, -22.0055429972980)","(-4.31842239615049, -49.9361090900113)"
"(-3.8215608852507308, 14.505022316436527)","(-35.1767021858851, 18.2580252360671)","(-56.8694459362093, -9.51661881137795)","(-38.0, -7.8)","(-36.5386028507909, -23.8651641367446)","(-17.6782213032697, -22.0516653181560)","(-4.25818220122009, -49.9379013977674)"
"(-3.9126225943484498, 14.480724582499111)","(-35.2637264051263, 18.2673070447388)","(-56.8636089085749, -9.57961485368155)","(-38.0, -7.8)","(-36.5651225538202, -23.9738979280082)","(-17.7108388999692, -22.0980626518634)","(-4.19869017859763, -49.9397840268053)"
"(-4.0035298398056298, 14.455855174350148)","(-35.3505285458427, 18.2762725627014)","(-56.8575794151283, -9.64240839262757)","(-38.0, -7.8)","(-36.5918070965818, -24.0827133011412)","(-17.7438096434518, -22.1447344338922)","(-4.13995316549160, -49.9417612733839)"
"(-4.0942790327598759, 14.43041507379129)","(-35.4371040288539, 18.2849238831892)","(-56.8513595925566, -9.70499648168379)","(-38.0, -7.8)","(-36.6186617430974, -24.1916065492772)","(-17.7771367462828, -22.1916800812507)","(-4.08197800541606, -49.9438374613684)"
"(-4.1848665905884372, 14.404405285154146)","(-35.5234482669605, 18.2932631394440)","(-56.8449516070415, -9.76737617434243)","(-38.0, -7.8)","(-36.6456918211956, -24.3005739512226)","(-17.8108234530624, -22.2388989918275)","(-4.02477154864775, -49.9460169415017)"
"(-4.2752889370496412, 14.37782683526064)","(-35.6095566648712, 18.3012925046296)","(-56.8383576542110, -9.82954452405657)","(-38.0, -7.8)","(-36.6729027224457, -24.4096117705733)","(-17.8448730404807, -22.2863905437231)","(-3.96834065268203, -49.9483040906696)"
"(-4.3655425024240744, 14.350680773382457)","(-35.6954246191286, 18.3090141917417)","(-56.8315799590874, -9.89149858417485)","(-38.0, -7.8)","(-36.7002999020848, -24.5187162548235)","(-17.8792888173667, -22.3341540945686)","(-3.91269218266977, -49.9507033111531)"
"(-4.4556237236555214, 14.322968171199646)","(-35.7810475180306, 18.3164304535182)","(-56.8246207760314, -9.95323540787222)","(-38.0, -7.8)","(-36.7278888789381, -24.6278836344688)","(-17.9140741247281, -22.3821889808320)","(-3.85783301183810, -49.9532190298648)"
"(-4.545529044491607, 14.294690122758283)","(-35.8664207415473, 18.3235435823434)","(-56.8174823886894, -10.0147520480778)","(-38.0, -7.8)","(-36.7556752353314, -24.7371101220913)","(-17.9492323357832, -22.4304945171108)","(-3.80377002190644, -49.9558556975760)"
"(-4.63525491562421, 14.265847744427305)","(-35.9515396612365, 18.3303559101518)","(-56.8101671099363, -10.0760455574020)","(-38.0, -7.8)","(-36.7836646169955, -24.8463919114400)","(-17.9847668559830, -22.4790699954137)","(-3.75051010348329, -49.9586177881318)"
"(-4.7247977948295681, 14.236442174854421)","(-36.0363996401543, 18.3368698083284)","(-56.8026772818171, -10.1371129880576)","(-38.0, -7.8)","(-36.8118627329628, -24.9557251764955)","(-18.0206811230241, -22.5279146844258)","(-3.69806015645429, -49.9615097976503)"
"(-4.8141541471081402, 14.206474574921165)","(-36.1209960327644, 18.3430876876050)","(-56.7950152754860, -10.1979513917816)","(-38.0, -7.8)","(-36.8402753554517, -25.0651060705287)","(-18.0569786068520, -22.5770278287635)","(-3.64642709035045, -49.9645362437073)"
"(-4.9033204448241356, 14.175946127697074)","(-36.2053241848405, 18.3490119979546)","(-56.7871834911476, -10.2585578197507)","(-38.0, -7.8)","(-36.8689083197446, -25.1745307251389)","(-18.0936628096536, -22.6264086482143)","(-3.59561782471612, -49.9677016645129)"
"(-4.9922931678447986, 14.144858038392968)","(-36.2893794333692, 18.3546452284812)","(-56.7791843579896, -10.3189293224968)","(-38.0, -7.8)","(-36.8977675240524, -25.2839952492892)","(-18.1307372658394, -22.6760563369635)","(-3.54563928945060, -49.9710106180665)"
"(-5.0810688036793703, 14.113211534313383)","(-36.3731571064466, 18.3599899073067)","(-56.7710203341208, -10.3790629498177)","(-38.0, -7.8)","(-36.9268589293691, -25.3934957283200)","(-18.1682055420139, -22.7259700628067)","(-3.49649842514847, -49.9744676813046)"
"(-5.1696438476177535, 14.081007864808113)","(-36.4566525231729, 18.3650486014543)","(-56.7626939065004, -10.4389557506857)","(-38.0, -7.8)","(-36.9561885593133, -25.5030282229575)","(-18.2060712369342, -22.7761489663495)","(-3.44820218341750, -49.9780774492276)"
"(-5.2580148028688827, 14.048248301222886)","(-36.5398609935430, 18.3698239167274)","(-56.7542075908694, -10.4986047731521)","(-38.0, -7.8)","(-36.9857624999587, -25.6125887683023)","(-18.2443379814571, -22.8265921601910)","(-3.40075752719110, -49.9818445340155)"
"(-5.3461781806987592, 14.014934136849181)","(-36.6227778183333, 18.3743184975850)","(-56.7455639316785, -10.5580070642509)","(-38.0, -7.8)","(-37.0155868996490, -25.7221733728086)","(-18.2830094384726, -22.8772987280961)","(-3.35417143102331, -49.9857735641268)"
"(-5.4341305005681848, 13.981066686873165)","(-36.7053982889866, 18.3785350270127)","(-56.7367655020124, -10.6171596698972)","(-38.0, -7.8)","(-37.0456679688001, -25.8317780172473)","(-18.3220893028242, -22.9282677241510)","(-3.30845088137110, -49.9898691833815)"
"(-5.5218682902701692, 13.946647288323771)","(-36.7877176874915, 18.3824762263899)","(-56.7278149035137, -10.6760596347831)","(-38.0, -7.8)","(-37.0760119796876, -25.9413986536556)","(-18.3615813012164, -22.9794981719054)","(-3.26360287686511, -49.9941360500297)"
"(-5.6093880860670042, 13.911677300019921)","(-36.8697312862591, 18.3861448553512)","(-56.7187147663017, -10.7347040022716)","(-38.0, -7.8)","(-37.1066252662182, -26.0510312042714)","(-18.4014891921056, -23.0309890635001)","(-3.21963442856541, -49.9985788358015)"
"(-5.6966864328270148, 13.87615810251687)","(-36.9514343479970, 18.3895437116444)","(-56.7094677488890, -10.7930898142857)","(-38.0, -7.8)","(-37.1375142236833, -26.1606715604549)","(-18.4418167655783, -23.0827393587799)","(-3.17655256019929, -50.0032022249408)"
"(-5.783759884160947, 13.840091098051722)","(-37.0328221255789, 18.3926756309836)","(-56.7000765380984, -10.8512141111955)","(-38.0, -7.8)","(-37.1686853084993, -26.2703155815907)","(-18.4825678432125, -23.1347479843918)","(-3.13436430839611, -50.0080109132252)"
"(-5.8706050025580367, 13.803477710488055)","(-37.1138898619107, 18.3955434868961)","(-56.6905438489710, -10.9090739317020)","(-38.0, -7.8)","(-37.2001450379258, -26.3799590939806)","(-18.5237462779227, -23.1870138328684)","(-3.09307672289344, -50.0130096069650)"
"(-5.9572183595217068, 13.766319385259719)","(-37.1946327897931, 18.3981501905653)","(-56.6808724246756, -10.9666663127169)","(-38.0, -7.8)","(-37.2318999897675, -26.4895978897157)","(-18.5653559537892, -23.2395357616962)","(-3.05269686673833, -50.0182030219858)"
"(-6.043596535704939, 13.728617589313764)","(-37.2750461317822, 18.4004986906671)","(-56.6710650364123, -11.0239882892401)","(-38.0, -7.8)","(-37.2639568020556, -26.5992277255367)","(-18.6074007858685, -23.2923125923690)","(-3.01323181646927, -50.0235958825929)"
"(-6.1297361210452346, 13.690373811052543)","(-37.3551251000448, 18.4025919732018)","(-56.6611244833151, -11.0810368942335)","(-38.0, -7.8)","(-37.2963221727097, -26.7088443216744)","(-18.6498847199867, -23.3453431094269)","(-2.97468866228540, -50.0291929205204)"
"(-6.215633714899262, 13.651589560274935)","(-37.4348648962095, 18.4044330613192)","(-56.6510535923467, -11.1378091584911)","(-38.0, -7.8)","(-37.3290028591765, -26.8184433606784)","(-18.6928117325135, -23.3986260594785)","(-2.93707450819521, -50.0349988738578)"
"(-6.3012859261770942, 13.612266368116753)","(-37.5142607112182, 18.4060250151378)","(-56.6408552181950, -11.1943021105070)","(-38.0, -7.8)","(-37.3620056780490, -26.9280204862255)","(-18.7361858301170, -23.4521601502102)","(-2.90039647215430, -50.0410184859604)"
"(-6.3866893734760906, 13.572405786990291)","(-37.5933077251707, 18.4073709315583)","(-56.6305322431597, -11.2505127763391)","(-38.0, -7.8)","(-37.3953375046595, -27.0375713019156)","(-18.7800110494980, -23.5059440493780)","(-2.86466168618018, -50.0472565043397)"
"(-6.4718406852143868, 13.53200939052304)","(-37.6720011071659, 18.4084739440699)","(-56.6200875770406, -11.3064381794691)","(-38.0, -7.8)","(-37.4290052726511, -27.1470913700468)","(-18.8242914571032, -23.5599763837857)","(-2.82987729645763, -50.0537176795353)"
"(-6.556736499763991, 13.491078773495568)","(-37.7503360151423, 18.4093372225502)","(-56.6095241570161, -11.3620753406607)","(-38.0, -7.8)","(-37.4630159735234, -27.2565762103784)","(-18.8690311488174, -23.6142557382476)","(-2.79605046341891, -50.0604067639671)"
"(-6.6413734655835208, 13.449615551778539)","(-37.8283075957128, 18.4099639730581)","(-56.5988449475210, -11.4174212778128)","(-38.0, -7.8)","(-37.4973766561511, -27.3660212988742)","(-18.9142342496327, -23.6687806545342)","(-2.76318836180770, -50.0673285107656)"
"(-6.7257482413504821, 13.407621362268959)","(-37.9059109839965, 18.4103574376192)","(-56.5880529401198, -11.4724730058103)","(-38.0, -7.8)","(-37.5320944262772, -27.4754220664278)","(-18.9599049132939, -23.7235496303055)","(-2.73129818073016, -50.0744876725868)"
"(-6.8098574960932003, 13.365097862825518)","(-37.9831413034490, 18.4105208940044)","(-56.5771511533715, -11.5272275363716)","(-38.0, -7.8)","(-37.5671764459775, -27.5847738975764)","(-19.0060473219211, -23.7785611180266)","(-2.70038712367499, -50.0818890004011)"
"(-6.8936979093223174, 13.322046732203169)","(-38.0599936656867, 18.4104576555002)","(-56.5661426326939, -11.5816818778916)","(-38.0, -7.8)","(-37.6026299330955, -27.6940721291913)","(-19.0526656856060, -23.8338135238689)","(-2.67046240852500, -50.0895372422652)"
"(-6.977266171161876, 13.278469669986828)","(-38.1364631703100, 18.4101710706711)","(-56.5550304502186, -11.6358330352826)","(-38.0, -7.8)","(-37.6384621606485, -27.8033120491558)","(-19.0997642419837, -23.8893052065966)","(-2.64153126754112, -50.0974371420729)"
