"[-1.7166861817307761, 9.3168493104820698]","[-31.3489377624158, 20.2328734565023]","[-40.7812990340013, -13.7235183456577]","[-24.0, -4.9263157894736835]","[-30.9524375528108, -36.5843454414033]","[-14.2006470204464, -27.7310814081273]","[8.82041467540169, -48.4136907837433]"
"[-1.7751914013384456, 9.3058792174296805]","[-31.4100011639795, 20.2149565033224]","[-40.7598904707938, -13.7642364436831]","[-24.0, -4.9263157894736835]","[-30.9709534383798, -36.6421875165707]","[-14.2407175443198, -27.7482582942183]","[8.83051578537632, -48.3748868319867]"
"[-1.8336265394292026, 9.2945417442000071]","[-31.4708986377025, 20.1969276973030]","[-40.7384263114045, -13.8048209959138]","[-24.0, -4.9263157894736835]","[-30.9899609848513, -36.7000466400300]","[-14.2813355455822, -27.7655849319407]","[8.83983451974528, -48.3362219419743]"
"[-1.8919892890838546, 9.2828373383770746]","[-31.5316275976635, 20.1787887807289]","[-40.7169081594535, -13.8452704183247]","[-24.0, -4.9263157894736835]","[-31.0094657846701, -36.7579196771570]","[-14.3225050229789, -27.7830597550813]","[8.84836537479409, -48.2976978751646]"
"[-1.9502773462409779, 9.2707664620307888]","[-31.5921854495360, 20.1605415236803]","[-40.6953376394571, -13.8855831248994]","[-24.0, -4.9263157894736835]","[-31.0294734910799, -36.8158034418332]","[-14.3642300153518, -27.8006811477206]","[8.85610281564975, -48.2593163760507]"
"[-2.0084884097878835, 9.2583295916986739]","[-31.6525695905234, 20.1421877241565]","[-40.6737163969264, -13.9257575276022]","[-24.0, -4.9263157894736835]","[-31.0499898183026, -36.8736946954152]","[-14.4065146017257, -27.8184474432256]","[8.86304127621315, -48.2210791713101]"
"[-2.0666201816514538, 9.24552721836708]","[-31.7127774092911, 20.1237292081989]","[-40.6520460984627, -13.9657920363462]","[-24.0, -4.9263157894736835]","[-31.0710205417082, -36.9315901456830]","[-14.4493629013832, -27.8363569232241]","[8.86917515909432, -48.1829879689383]"
"[-2.1246703668888727, 9.2323598474517841]","[-31.7728062858949, 20.1051678300133]","[-40.6303284318551, -14.0056850589620]","[-24.0, -4.9263157894736835]","[-31.0925714979704, -36.9894864457679]","[-14.4927790739288, -27.8544078165589]","[8.87449883556324, -48.1450444573579]"
"[-2.1826366737782235, 9.2188279987780408]","[-31.8326535917084, 20.0865054720911]","[-40.6085651061767, -14.0454350011624]","[-24.0, -4.9263157894736835]","[-31.1146485852117, -37.0473801930577]","[-14.5367673193409, -27.8725982982226]","[8.87900664550315, -48.1072503045135]"
"[-2.2405168139089682, 9.2049322065600681]","[-31.8923166893463, 20.0677440453303]","[-40.5867578518809, -14.0850402665047]","[-24.0, -4.9263157894736835]","[-31.1372577631364, -37.1052679280815]","[-14.5813318780114, -27.8909264882739]","[8.88269289737645, -48.0696071569485]"
"[-2.2983085022722785, 9.1906730193799504]","[-31.9517929325839, 20.0488854891547]","[-40.5649084208982, -14.1244992563526]","[-24.0, -4.9263157894736835]","[-31.1604050531488, -37.1631461333719]","[-14.6264770307729, -27.9093904507322]","[8.88555186819906, -48.0321166388579]"
"[-2.356009457351254, 9.1760510001659785]","[-32.0110796662763, 20.0299317716334]","[-40.5430185867310, -14.1638103698336]","[-24.0, -4.9263157894736835]","[-31.1840965384609, -37.2210112323062]","[-14.6722070989120, -27.9279881924540]","[8.88757780352136, -47.9947803511283]"
"[-2.4136174012109874, 9.1610667261704375]","[-32.0701742262718, 20.0108848895984]","[-40.5210901445509, -14.2029720037962]","[-24.0, -4.9263157894736835]","[-31.2083383641795, -37.2788595879215]","[-14.7185264441690, -27.9467176619872]","[8.88876491742948, -47.9575998703499]"
"[-2.4711300595884946, 9.1457207889468055]","[-32.1290739393233, 19.9917468687610]","[-40.4991249112929, -14.2419825527633]","[-24.0, -4.9263157894736835]","[-31.2331367373866, -37.3366875017128]","[-14.7654394687227, -27.9655767484061]","[8.88910739254420, -47.9205767478171]"
"[-2.5285451619825032, 9.1300137943264073]","[-32.1877761229974, 19.9725197638281]","[-40.4771247257510, -14.2808404088840]","[-24.0, -4.9263157894736835]","[-31.2584979271973, -37.3944912124025]","[-14.8129506151604, -27.9845632801250]","[8.88859938004287, -47.8837125085029]"
"[-2.5858604417430793, 9.113946362394497]","[-32.2462780855788, 19.9532056586168]","[-40.4550914486726, -14.3195439618819]","[-24.0, -4.9263157894736835]","[-31.2844282648050, -37.4522668946899]","[-14.8610643664316, -28.0036750236908]","[8.88723499968599, -47.8470086500152]"
"[-2.6430736361611182, 9.097519127465775]","[-32.3045771259725, 19.9338066661674]","[-40.4330269628537, -14.3580915990031]","[-24.0, -4.9263157894736835]","[-31.3109341435079, -37.5100106579763]","[-14.9097852457860, -28.0229096825542]","[8.88500833986252, -47.8104666415307]"
"[-2.7001824865576678, 9.0807327380593499]","[-32.3626705336015, 19.9143249288557]","[-40.4109331732317, -14.3964817049591]","[-24.0, -4.9263157894736835]","[-31.3380220187202, -37.5677185450665]","[-14.9591178166938, -28.0422648958199]","[8.88191345764086, -47.7740879227114]"
"[-2.7571847383730992, 9.0635878568731307]","[-32.4205555883037, 19.8947626185041]","[-40.3888120069801, -14.4347126618688]","[-24.0, -4.9263157894736835]","[-31.3656984079616, -37.6253865308449]","[-15.0090666827483, -28.0617382369749]","[8.87794437884096, -47.7378739025948]"
"[-2.8140781412561187, 9.04608516075767]","[-32.4782295602220, 19.8751219364903]","[-40.3666654135997, -14.4727828491972]","[-24.0, -4.9263157894736835]","[-31.3939698908310, -37.6830105209304]","[-15.0596364875503, -28.0813272125948]","[8.87309509811687, -47.7018259584673]"
"[-2.8708604491525938, 9.0282253406894419]","[-32.5356897096934, 19.8554051138560]","[-40.3444953650132, -14.5106906436920]","[-24.0, -4.9263157894736835]","[-31.4228431089573, -37.7405863503029]","[-15.1108319145731, -28.1010292610280]","[8.86735957905496, -47.6659454347115]"
"[-2.9275294203942379, 9.0100091017435595]","[-32.5929332871340, 19.8356144114125]","[-40.3223038556548, -14.5484344193169]","[-24.0, -4.9263157894736835]","[-31.4523247659315, -37.7981097819080]","[-15.1626576870074, -28.1208417510578]","[8.86073175428959, -47.6302336416355]"
"[-2.9840828177870957, 8.9914371630659495]","[-32.6499575329196, 19.8157521198458]","[-40.3000929025637, -14.5860125471829]","[-24.0, -4.9263157894736835]","[-31.4824216272177, -37.8555765052364]","[-15.2151185675858, -28.1407619805427]","[8.85320552563077, -47.5946918542790]"
"[-3.0405184086998776, 8.9725102578449452]","[-32.7067596772642, 19.7958205598198]","[-40.2778645454720, -14.6234233954751]","[-24.0, -4.9263157894736835]","[-31.5131405200381, -37.9129821348757]","[-15.2682193583855, -28.1607871750322]","[8.84477476421604, -47.5593213111918]"
"[-3.0968339651520851, 8.9532291332823615]","[-32.7633369400936, 19.7758220820767]","[-40.2556208468960, -14.6606653293793]","[-24.0, -4.9263157894736835]","[-31.5444883332400, -37.9703222090404]","[-15.3219649006085, -28.1809144863625]","[8.83543331067231, -47.5241232131991]"
"[-3.1530272639019779, 8.9335945505639796]","[-32.8196865309154, 19.7557590675370]","[-40.2333638922249, -14.6977367110034]","[-24.0, -4.9263157894736835]","[-31.5764720171344, -38.0275921880740]","[-15.3763600743395, -28.2011409912269]","[8.82517497530241, -47.4890987221358]"
"[-3.209096086534339, 8.9136072848295029]","[-32.8758056486862, 19.7356339273967]","[-40.2110957898083, -14.7346358992968]","[-24.0, -4.9263157894736835]","[-31.6090985833112, -38.0847874529253]","[-15.4314097982783, -28.2214636897247]","[8.81399353828740, -47.4542489595605]"
"[-3.2650382195480545, 8.8932681251419652]","[-32.9316914816737, 19.7154491032220]","[-40.1888186710434, -14.7713612499667]","[-24.0, -4.9263157894736835]","[-31.6423751044290, -38.1419033036008]","[-15.4871190294485, -28.2418795038863]","[8.80188274991022, -47.4195750054492]"
"[-3.3208514544435048, 8.8725778744565584]","[-32.9873412073159, 19.6952070670430]","[-40.1665346904617, -14.8079111153918]","[-24.0, -4.9263157894736835]","[-31.6763087139752, -38.1989349575883]","[-15.5434927628801, -28.2623852761749]","[8.78883633080233, -47.3850778968573]"
"[-3.3765335878097424, 8.8515373495889555]","[-33.0427519920759, 19.6749103214440]","[-40.1442460258123, -14.8442838445313]","[-24.0, -4.9263157894736835]","[-31.7109066060024, -38.2558775482562]","[-15.6005360312644, -28.2829777679654]","[8.77484797220577, -47.3507586265691]"
"[-3.4320824214114847, 8.8301473811830498]","[-33.0979209912932, 19.6545613996520]","[-40.1219548781485, -14.8804777828336]","[-24.0, -4.9263157894736835]","[-31.7461760348306, -38.3127261232263]","[-15.6582539045822, -28.3036536579991]","[8.75991133626717, -47.3166181417124]"
"[-3.4874957622758962, 8.8084088136781702]","[-33.1528453490298, 19.6341628656225]","[-40.0996634719075, -14.9164912721381]","[-24.0, -4.9263157894736835]","[-31.7821243147238, -38.3694756427193]","[-15.7166514897028, -28.3244095408152]","[8.74402005634615, -47.2826573423573]"
"[-3.5427714227791602, 8.7863225052757379]","[-33.2075221979139, 19.6137173141229]","[-40.0773740549942, -14.9523226505776]","[-24.0, -4.9263157894736835]","[-31.8187588195316, -38.4261209778742]","[-15.7757339299533, -28.3452419251591]","[8.72716773735519, -47.2488770800859]"
"[-3.5979072207328513, 8.7638893279053907]","[-33.2619486589785, 19.5932273708126]","[-40.0550888988597, -14.9879702524741]","[-24.0, -4.9263157894736835]","[-31.8560869823020, -38.4826569090416]","[-15.8355064046565, -28.3661472323661]","[8.70934795611930, -47.2152781565404]"
"[-3.6529009794700715, 8.7411101671905609]","[-33.3161218414953, 19.5726956923209]","[-40.0328102985806, -15.0234324082334]","[-24.0, -4.9263157894736835]","[-31.8941162948565, -38.5390781240488]","[-15.8959741286376, -28.3871217947222]","[8.69055426176785, -47.1818613219449]"
"[-3.7077505279313909, 8.7179859224135079]","[-33.3700388428064, 19.5521249663219]","[-40.0105405729360, -15.0587074442349]","[-24.0, -4.9263157894736835]","[-31.9328543073338, -38.5953792164398]","[-15.9571423516978, -28.4081618538009]","[8.67078017614806, -47.1486272736025]"
"[-3.7624537007505512, 8.694517506479821]","[-33.4236967481487, 19.5315179116051]","[-39.9882820644828, -15.0937936827196]","[-24.0, -4.9263157894736835]","[-31.9723086276961, -38.6515546836877]","[-16.0190163580526, -28.4292635587766]","[8.65001919427109, -47.1155766543702]"
"[-3.8170083383399609, 8.6707058458823774]","[-33.4770926304769, 19.5108772781446]","[-39.9660371396296, -15.1286894416723]","[-24.0, -4.9263157894736835]","[-32.0124869211977, -38.7075989253801]","[-16.0816014657366, -28.4504229647138]","[8.62826478478487, -47.0827100511053]"
"[-3.8714122869759375, 8.646551880664763]","[-33.5302235502809, 19.4902058471633]","[-39.9438081887084, -15.1633930347021]","[-24.0, -4.9263157894736835]","[-32.0533969098168, -38.7635062413786]","[-16.1449030259696, -28.4716360308336]","[8.60551039047766, -47.0500279930918]"
"[-3.9256633988837444, 8.6220565643841685]","[-33.5830865553979, 19.4695064311944]","[-39.9215976260459, -15.1979027709191]","[-24.0, -4.9263157894736835]","[-32.0950463716428, -38.8192708299500]","[-16.2089264224869, -28.4928986187553]","[8.58174942881897, -47.0175309504332]"
"[-3.9797595323223751, 8.5972208640737389]","[-33.6356786808220, 19.4487818741388]","[-39.8994078900289, -15.2322169548053]","[-24.0, -4.9263157894736835]","[-32.1374431402292, -38.8748867858729]","[-16.2736770708287, -28.5142064907165]","[8.55697529252139, -46.9852193324321]"
"[-4.0336985516691097, 8.5720457602043947]","[-33.6879969485073, 19.4280350513188]","[-39.8772414431738, -15.2663338860858]","[-24.0, -4.9263157894736835]","[-32.1805951038975, -38.9303480985163]","[-16.3391604175908, -28.5355553077683]","[8.53118135014880, -46.9530934859340]"
"[-4.0874783275038231, 8.5465322466461302]","[-33.7400383671684, 19.4072688695276]","[-39.8551007721873, -15.3002518595915]","[-24.0, -4.9263157894736835]","[-32.2245102050000, -38.9856486498916]","[-16.4053819396320, -28.5569406279485]","[8.50436094675159, -46.9211536936538]"
"[-4.1410967366930462, 8.5206813306287792]","[-33.7917999320746, 19.3864862670750]","[-39.8329883880292, -15.3339691651214]","[-24.0, -4.9263157894736835]","[-32.2691964391364, -39.0407822126795]","[-16.4723471432395, -28.5783579044310]","[8.47650740454268, -46.8894001724719]"
"[-4.1945516624738026, 8.4944940327022351]","[-33.8432786248408, 19.3656902138280]","[-39.8109068259717, -15.3674840873003]","[-24.0, -4.9263157894736835]","[-32.3146618543220, -39.0957424482298]","[-16.5400615632494, -28.5998024836533]","[8.44761402360802, -46.8578330717075]"
"[-4.247840994537146, 8.467971386696183]","[-33.8944714132125, 19.3448837112476]","[-39.7888586456550, -15.4007949054311]","[-24.0, -4.9263157894736835]","[-32.3609145501093, -39.1505229045356]","[-16.6085307621213, -28.6212696034211]","[8.41767408265957, -46.8264524713694]"
"[-4.3009626291114946, 8.441114439679275]","[-33.9453752508477, 19.3240697924200]","[-39.7668464311410, -15.4338998933444]","[-24.0, -4.9263157894736835]","[-32.4079626766569, -39.2051170141818]","[-16.6777603289653, -28.6427543909910]","[8.38668083982382, -46.7952583803769]"
"[-4.3539144690456739, 8.4139242519177895]","[-33.9959870770926, 19.3032515220837]","[-39.7448727909649, -15.4667973192444]","[-24.0, -4.9263157894736835]","[-32.4558144337471, -39.2595180922681]","[-16.7477558785206, -28.6642518611308]","[8.35462753347863, -46.7642507347592]"
"[-4.406694423891711, 8.3864018968337852]","[-34.0463038167529, 19.2824319966508]","[-39.7229403581819, -15.4994854455491]","[-24.0, -4.9263157894736835]","[-32.5044780697502, -39.3137193343077]","[-16.8185230500829, -28.6857569141597]","[8.32150738312646, -46.7334293958310]"
"[-4.4593004099873612, 8.3585484609627141]","[-34.0963223798613, 19.2616143442233]","[-39.7010517904134, -15.5319625287284]","[-24.0, -4.9263157894736835]","[-32.5539618805331, -39.3677138140999]","[-16.8900675063805, -28.7072643339658]","[8.28731359031626, -46.7027941483409]"
"[-4.5117303505383717, 8.3303650439105326]","[-34.1460396614384, 19.2408017246034]","[-39.6792097698865, -15.5642268191356]","[-24.0, -4.9263157894736835]","[-32.6042742083100, -39.4214944815806]","[-16.9623949323961, -28.7287687860042]","[8.25203933960969, -46.6723446985992]"
"[-4.5639821757004615, 8.3018527583102841]","[-34.1954525412511, 19.2199973292985]","[-39.6574170034740, -15.5962765608369]","[-24.0, -4.9263157894736835]","[-32.6554234404342, -39.4750541606462]","[-17.0355110341338, -28.7502648152742]","[8.21567779959649, -46.6420806725777]"
"[-4.616053822661045, 8.2730127297781895]","[-34.2445578835637, 19.1992043815197]","[-39.6356762227274, -15.6281099914352]","[-24.0, -4.9263157894736835]","[-32.7074180081294, -39.5283855469568]","[-17.1094215373287, -28.7717468442771]","[8.17822212395664, -46.6120016139885]"
"[-4.6679432357206556, 8.2438460968691896]","[-34.2933525368854, 19.1784261361742]","[-39.6139901839085, -15.6597253418905]","[-24.0, -4.9263157894736835]","[-32.7602663851580, -39.5814812057156]","[-17.1841321860981, -28.7932091709557]","[8.13966545257521, -46.5821069823404]"
"[-4.7196483663741224, 8.214354011032011]","[-34.3418333337134, 19.1576658798514]","[-39.5923616680152, -15.6911208363343]","[-24.0, -4.9263157894736835]","[-32.8139770864227, -39.6343335694250]","[-17.2596487415316, -28.8146459666140]","[8.10000091270892, -46.5523961509678]"
"[-4.7711671733914178, 8.1845376365637037]","[-34.3899970902699, 19.1369269308015]","[-39.5707934808047, -15.7222946918814]","[-24.0, -4.9263157894736835]","[-32.8685586665051, -39.6869349356237]","[-17.3359769802199, -28.8360512738209]","[8.05922162020498, -46.5228684050443]"
"[-4.8224976228982541, 8.1543981505636758]","[-34.4378406062344, 19.1162126389080]","[-39.5492884528119, -15.7532451184364]","[-24.0, -4.9263157894736835]","[-32.9240197181311, -39.7392774646013]","[-17.4131226927182, -28.8574190042950]","[8.01732068077963, -46.4935229395662]"
"[-4.8736376884563777, 8.1239367428872313]","[-34.4853606644720, 19.0955263856518]","[-39.5278494393629, -15.7839703184952]","[-24.0, -4.9263157894736835]","[-32.9803688705685, -39.7913531770924]","[-17.4910916819448, -28.8787429367747]","[7.97429119134895, -46.4643588573194]"
"[-4.9245853511435635, 8.0931546160985857]","[-34.5325540307557, 19.0748715840689]","[-39.5064793205839, -15.8144684869428]","[-24.0, -4.9263157894736835]","[-33.0376147879494, -39.8431539519538]","[-17.5698897615107, -28.9000167148729]","[7.93012624142353, -46.4353751668254]"
"[-4.9753385996333286, 8.062052985423394]","[-34.5794174534848, 19.0542516786993]","[-39.4851810014064, -15.8447378108459]","[-24.0, -4.9263157894736835]","[-33.0957661675191, -39.8946715238213]","[-17.6495227539802, -28.9212338449162]","[7.88481891455978, -46.4065707802635]"
"[-5.0258954302743239, 8.0306330787007862]","[-34.6259476633962, 19.0336701455276]","[-39.4639574115651, -15.8747764692406]","[-24.0, -4.9263157894736835]","[-33.1548317378054, -39.9458974807496]","[-17.7299964890587, -28.9423876937714]","[7.83836228987903, -46.3779445113747]"
"[-5.0762538471694434, 7.9988961363348778]","[-34.6721413732742, 19.0131304919159]","[-39.4428115055926, -15.9045826329167]","[-24.0, -4.9263157894736835]","[-33.2148202567098, -39.9968232618379]","[-17.8113168017071, -28.9634714866601]","[7.79074944364692, -46.3494950733479]"
"[-5.1264118622546127, 7.9668434112458124]","[-34.7179952776523, 18.9926362565278]","[-39.4217462628074, -15.9341544641948]","[-24.0, -4.9263157894736835]","[-33.2757405095168, -40.0474401548368]","[-17.8934895301804, -28.9844783049609]","[7.74197345091984, -46.3212210766871]"
"[-5.1763674953772849, 7.9344761688202894]","[-34.7635060525114, 18.9721910092417]","[-39.4007646872964, -15.9634901167020]","[-24.0, -4.9263157894736835]","[-33.3376013068157, -40.0977392937451]","[-17.9765205139876, -29.0054010840026]","[7.69202738726479, -46.2931210270569]"
"[-5.2261187743746014, 7.9017956868616217]","[-34.8086703549734, 18.9517983510571]","[-39.3798698078912, -15.9925877351392]","[-24.0, -4.9263157894736835]","[-33.4004114823402, -40.1477116563905]","[-18.0604155917717, -29.0262326108477]","[7.64090433054318, -46.2651933231178]"
"[-5.2756637351512508, 7.8688032555392793]","[-34.8534848229890, 18.9314619139890]","[-39.3590646781381, -16.0214454550464]","[-24.0, -4.9263157894736835]","[-33.4641798907137, -40.1973480620019]","[-18.1451805991070, -29.0469655220685]","[7.58859736277247, -46.2374362543390]"
"[-5.3250004217570241, 7.8355001773379556]","[-34.8979460750218, 18.9111853609534]","[-39.3383523762627, -16.0500614025618]","[-24.0, -4.9263157894736835]","[-33.5289154051086, -40.2466391687706]","[-18.2308213662125, -29.0675923015196]","[7.53509957205774, -46.2098479988067]"
"[-5.3741268864640066, 7.8018877670061553]","[-34.9420507097267, 18.8909723856411]","[-39.3177360051258, -16.0784336941757]","[-24.0, -4.9263157894736835]","[-33.5946269148035, -40.2955754714019]","[-18.3173437155771, -29.0881052781006]","[7.48040405460694, -46.1824266210005]"
"[-5.4230411898434898, 7.7679673515042857]","[-34.9857953056236, 18.8708267123821]","[-39.2972186921734, -16.1065604364804]","[-24.0, -4.9263157894736835]","[-33.6613233226517, -40.3441472986623]","[-18.4047534594970, -29.1084966235219]","[7.42450391681682, -46.1551700695788]"
"[-5.4717414008425331, 7.7337402699522695]","[-35.0291764207676, 18.8507520959970]","[-39.2768035893794, -16.1344397259150]","[-24.0, -4.9263157894736835]","[-33.7290135424433, -40.3923448109202]","[-18.4930563975199, -29.1287583500649]","[7.36739227744726, -46.1280761751353]"
"[-5.5202255968601923, 7.6992078735766798]","[-35.0721905924124, 18.8307523216377]","[-39.2564938731800, -16.1620696485045]","[-24.0, -4.9263157894736835]","[-33.7977064961701, -40.4401579976846]","[-18.5822583137979, -29.1488823083463]","[7.30906226987323, -46.1011426479570]"
"[-5.5684918638234286, 7.6643715256573959]","[-35.1148343366720, 18.8108312046162]","[-39.2362927444010, -16.1894482795945]","[-24.0, -4.9263157894736835]","[-33.8674111111817, -40.4875766751415]","[-18.6723649743406, -29.1688601850808]","[7.24950704442752, -46.0743670757650]"
"[-5.6165382962626662, 7.6292326014737863]","[-35.1571041481744, 18.7909925902199]","[-39.2162034281762, -16.2165736835814]","[-24.0, -4.9263157894736835]","[-33.9381363172367, -40.5345904836912]","[-18.7633821241736, -29.1886835008531]","[7.18871977082713, -46.0477469214546]"
"[-5.6643629973870171, 7.5937924882504113]","[-35.1989964997146, 18.7712403535144]","[-39.1962291738570, -16.2434439136366]","[-24.0, -4.9263157894736835]","[-34.0098910434412, -40.5811888854905]","[-18.8553154843920, -29.2083436078929]","[7.12669364069270, -46.0212795208257]"
"[-5.7119640791591788, 7.5580525851022529]","[-35.2405078419005, 18.7515783991332]","[-39.1763732549144, -16.2700570114260]","[-24.0, -4.9263157894736835]","[-34.0826842150747, -40.6273611619970]","[-18.9481707491131, -29.2278316878595]","[7.06342187015916, -45.9949620803087]"
"[-5.7593396623699435, 7.5220143029794935]","[-35.2816346027957, 18.7320106610532]","[-39.1566389688300, -16.2964110068256]","[-24.0, -4.9263157894736835]","[-34.1565247503015, -40.6730964115248]","[-19.0419535823217, -29.2471387496403]","[6.99889770258098, -45.9687916746938]"
"[-5.8064878767124064, 7.4856790646118041]","[-35.3223731875580, 18.7125411023551]","[-39.1370296369786, -16.3225039176301]","[-24.0, -4.9263157894736835]","[-34.2314215567592, -40.7183835468070]","[-19.1366696146070, -29.2662556271587]","[6.93311441133732, -45.9427652448510]"
"[-5.853406860855797, 7.4490483044521794]","[-35.3627199780742, 18.6931737149709]","[-39.1175486045009, -16.3483337492588]","[-24.0, -4.9263157894736835]","[-34.3073835280297, -40.7632112925746]","[-19.2323244397887, -29.2851729772027]","[6.86606530273248, -45.9168795954616]"
"[-5.9000947625189584, 7.412123468620309]","[-35.4026713325906, 18.6739125194137]","[-39.0981992401650, -16.3738984944547]","[-24.0, -4.9263157894736835]","[-34.3844195399797, -40.8075681831471]","[-19.3289236114285, -29.3038812772687]","[6.79774371900434, -45.8911313927414]"
"[-5.9465497385434762, 7.374906014845485]","[-35.4422235853397, 18.6547615644936]","[-39.0789849362181, -16.3991961329799]","[-24.0, -4.9263157894736835]","[-34.4625384469794, -40.8514425600466]","[-19.4264726392267, -29.3223708234309]","[6.72814304143226, -45.8655171621839]"
"[-5.992769954966441, 7.3373974124090564]","[-35.4813730461639, 18.6357249270158]","[-39.0599091082262, -16.4242246313054]","[-24.0, -4.9263157894736835]","[-34.5417490779836, -40.8948225696297]","[-19.5249769852981, -29.3406317282317]","[6.65725669355587, -45.8400332862959]"
"[-6.0387535870928497, 7.2995991420864241]","[-35.5201160001351, 18.6168067114631]","[-39.0409751949035, -16.4489819422962]","[-24.0, -4.9263157894736835]","[-34.6220602324848, -40.9376961607462]","[-19.6244420603281, -29.3586539186046]","[6.58507814450138, -45.8146760023590]"
"[-6.0844988195676413, 7.2615126960885767]","[-35.5584487071714, 18.5980110496598]","[-39.0221866579290, -16.4734660048925]","[-24.0, -4.9263157894736835]","[-34.7034806763231, -40.9800510824271]","[-19.7248732196030, -29.3764271338242]","[6.51160091242276, -45.7894414001892]"
"[-6.1300038464473641, 7.2231395780031917]","[-35.5963674016506, 18.5793421004181]","[-39.0035469817507, -16.4976747437842]","[-24.0, -4.9263157894736835]","[-34.7860191373618, -41.0218748816034]","[-19.8262757589153, -29.3939409234950]","[6.43681856805482, -45.7643254199273]"
"[-6.1752668712714804, 7.1844813027352608]","[-35.6338682920205, 18.5608040491658]","[-38.9850596733779, -16.5216060690831]","[-24.0, -4.9263157894736835]","[-34.8696843010133, -41.0631549008610]","[-19.9286549103376, -29.4111846455752]","[6.36072473838675, -45.7393238498325]"
"[-6.22028610713327, 7.1455393964473002]","[-35.6709475604075, 18.5424011075556]","[-38.9667282621597, -16.5452578759884]","[-24.0, -4.9263157894736835]","[-34.9544848056239, -41.1038782762366]","[-20.0320158378659, -29.4281474644458]","[6.28331311045322, -45.7144323241102]"
"[-6.2650597767503839, 7.1063153964990917]","[-35.7076013622222, 18.5241375130530]","[-38.9485562995489, -16.5686280444480]","[-24.0, -4.9263157894736835]","[-35.0404292377045, -41.1440319350555]","[-20.1363636329273, -29.4448183490233]","[6.20457743525028, -45.6896463207551]"
"[-6.3095861125350146, 7.0668108513869887]","[-35.7438258257614, 18.5060175285054]","[-38.9305473588545, -16.5917144388174]","[-24.0, -4.9263157894736835]","[-35.1275261270121, -41.1836025938201]","[-20.2417033097515, -29.4611860709257]","[6.12451153177516, -45.6649611594297]"
"[-6.3538633566636626, 7.0270273206827918]","[-35.7796170518109, 18.4880454416891]","[-38.9127050349762, -16.6145149075110]","[-24.0, -4.9263157894736835]","[-35.2157839414712, -41.2225767561493]","[-20.3480398006002, -29.4772392026900]","[6.04310929119540, -45.6403719993661]"
"[-6.3978897611465468, 6.9869663749721731]","[-35.8149711132441, 18.4702255648355]","[-38.8950329441275, -16.6370272826525]","[-24.0, -4.9263157894736835]","[-35.3052110819389, -41.2609407107767]","[-20.4553779508563, -29.4929661160512]","[5.96036468114758, -45.6158738373062]"
"[-6.4416635878966026, 6.9466295957926727]","[-35.8498840546207, 18.4525622341342]","[-38.8775347235376, -16.6592493797160]","[-24.0, -4.9263157894736835]","[-35.3958158768084, -41.2986805296094]","[-20.5637225139665, -29.5083549802853]","[5.87627175016680, -45.5914615054863]"
"[-6.4851831087981031, 6.9060185755712657]","[-35.8843518917837, 18.4350598092137]","[-38.8602140311447, -16.6811789971706]","[-24.0, -4.9263157894736835]","[-35.4876065764413, -41.3357820658571]","[-20.6730781462360, -29.5233937606183]","[5.79082463225970, -45.5671296696481]"
"[-6.528446605774878, 6.8651349175614964]","[-35.9183706114555, 18.4177226725980]","[-38.8430745452667, -16.7028139161139]","[-24.0, -4.9263157894736835]","[-35.5805913474384, -41.3722309522316]","[-20.7834494014741, -29.5380702167131]","[5.70401755160587, -45.5428728271127]"
"[-6.5714523708581503, 6.8239802357801711]","[-35.9519361708338, 18.4005552291392]","[-38.8261199642558, -16.7241518999050]","[-24.0, -4.9263157894736835]","[-35.6747782667342, -41.4080125992257]","[-20.8948407254860, -29.5523719012328]","[5.61584482740695, -45.5186853048961]"
"[-6.6141987062539496, 6.7825561549436646]","[-35.9850444971878, 18.3835619054248]","[-38.8093540061381, -16.7451906937945]","[-24.0, -4.9263157894736835]","[-35.7701753155175, -41.4431121934771]","[-21.0072564504098, -29.5662861584900]","[5.52630087887616, -45.4945612578808]"
"[-6.6566839244101486, 6.7408643104037562]","[-36.0176914874529, 18.3667471491589]","[-38.7927804082316, -16.7659280245490]","[-24.0, -4.9263157894736835]","[-35.8667903729733, -41.4775146962213]","[-21.1207007888953, -29.5798001231848]","[5.43538023037587, -45.4704946670449]"
"[-6.6989063480830806, 6.6989063480830815]","[-36.0498730078287, 18.3501154285179]","[-38.7764029267468, -16.7863616000737]","[-24.0, -4.9263157894736835]","[-35.9646312098463, -41.5112048418426]","[-21.2351778281241, -29.5929007192429]","[5.34307751670165, -45.4464793377633]"
"[-6.7408643104037553, 6.6566839244101494]","[-36.0815848933766, 18.3336712314776]","[-38.7602253363685, -16.8064891090312]","[-24.0, -4.9263157894736835]","[-36.0637054818160, -41.5441671365262]","[-21.3506915236657, -29.6055746587515]","[5.24938748851847, -45.4225088981648]"
"[-6.7825561549436637, 6.6141987062539505]","[-36.1128229476186, 18.3174190651132]","[-38.7442514298158, -16.8263082204577]","[-24.0, -4.9263157894736835]","[-36.1640207226901, -41.5763858570230]","[-21.4672456931705, -29.6178084410094]","[5.15430501794835, -45.3985767975787]"
"[-6.8239802357801702, 6.5714523708581511]","[-36.1435829421385, 18.3013634548696]","[-38.7284850173821, -16.8458165833768]","[-24.0, -4.9263157894736835]","[-36.2655843374038, -41.6078450495299]","[-21.5848440098953, -29.6295883516886]","[5.05782510431610, -45.3746763050476]"
